relationship_id,layer,source_entity_id,relationship_type,target_entity_id,relationship_scope,evidence_basis,provenance_class,verification_status,confidence,rationale,source_id,secondary_source_ids,properties_json
r_prac_sci_prediction_has_2,L2,prac_sci_prediction,has_progression_level,prog_prac_sci_prediction_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prog_prac_sci_prediction_L1_next,L2,prog_prac_sci_prediction_L1,next_level,prog_prac_sci_prediction_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prac_sci_prediction_has_3,L2,prac_sci_prediction,has_progression_level,prog_prac_sci_prediction_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prog_prac_sci_prediction_L2_next,L2,prog_prac_sci_prediction_L2,next_level,prog_prac_sci_prediction_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prac_sci_prediction_has_4,L2,prac_sci_prediction,has_progression_level,prog_prac_sci_prediction_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prog_prac_sci_prediction_L3_next,L2,prog_prac_sci_prediction_L3,next_level,prog_prac_sci_prediction_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_mineduc_cn03,,"{""official_relation"":false}"
r_prac_sci_modeling_has_1,L2,prac_sci_modeling,has_progression_level,prog_prac_sci_modeling_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_modeling_has_2,L2,prac_sci_modeling,has_progression_level,prog_prac_sci_modeling_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_modeling_L1_next,L2,prog_prac_sci_modeling_L1,next_level,prog_prac_sci_modeling_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_modeling_has_3,L2,prac_sci_modeling,has_progression_level,prog_prac_sci_modeling_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_modeling_L2_next,L2,prog_prac_sci_modeling_L2,next_level,prog_prac_sci_modeling_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_modeling_has_4,L2,prac_sci_modeling,has_progression_level,prog_prac_sci_modeling_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_modeling_L3_next,L2,prog_prac_sci_modeling_L3,next_level,prog_prac_sci_modeling_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_investigation_has_1,L2,prac_sci_investigation,has_progression_level,prog_prac_sci_investigation_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_investigation_has_2,L2,prac_sci_investigation,has_progression_level,prog_prac_sci_investigation_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_investigation_L1_next,L2,prog_prac_sci_investigation_L1,next_level,prog_prac_sci_investigation_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_investigation_has_3,L2,prac_sci_investigation,has_progression_level,prog_prac_sci_investigation_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_investigation_L2_next,L2,prog_prac_sci_investigation_L2,next_level,prog_prac_sci_investigation_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_investigation_has_4,L2,prac_sci_investigation,has_progression_level,prog_prac_sci_investigation_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_investigation_L3_next,L2,prog_prac_sci_investigation_L3,next_level,prog_prac_sci_investigation_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_data_has_1,L2,prac_sci_data,has_progression_level,prog_prac_sci_data_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_data_has_2,L2,prac_sci_data,has_progression_level,prog_prac_sci_data_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_data_L1_next,L2,prog_prac_sci_data_L1,next_level,prog_prac_sci_data_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_data_has_3,L2,prac_sci_data,has_progression_level,prog_prac_sci_data_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_data_L2_next,L2,prog_prac_sci_data_L2,next_level,prog_prac_sci_data_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_data_has_4,L2,prac_sci_data,has_progression_level,prog_prac_sci_data_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_data_L3_next,L2,prog_prac_sci_data_L3,next_level,prog_prac_sci_data_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_mathcomp_has_1,L2,prac_sci_mathcomp,has_progression_level,prog_prac_sci_mathcomp_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_mathcomp_has_2,L2,prac_sci_mathcomp,has_progression_level,prog_prac_sci_mathcomp_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_mathcomp_L1_next,L2,prog_prac_sci_mathcomp_L1,next_level,prog_prac_sci_mathcomp_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_mathcomp_has_3,L2,prac_sci_mathcomp,has_progression_level,prog_prac_sci_mathcomp_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_mathcomp_L2_next,L2,prog_prac_sci_mathcomp_L2,next_level,prog_prac_sci_mathcomp_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_explanation_has_1,L2,prac_sci_explanation,has_progression_level,prog_prac_sci_explanation_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_explanation_has_2,L2,prac_sci_explanation,has_progression_level,prog_prac_sci_explanation_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_explanation_L1_next,L2,prog_prac_sci_explanation_L1,next_level,prog_prac_sci_explanation_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_explanation_has_3,L2,prac_sci_explanation,has_progression_level,prog_prac_sci_explanation_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_explanation_L2_next,L2,prog_prac_sci_explanation_L2,next_level,prog_prac_sci_explanation_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_explanation_has_4,L2,prac_sci_explanation,has_progression_level,prog_prac_sci_explanation_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_explanation_L3_next,L2,prog_prac_sci_explanation_L3,next_level,prog_prac_sci_explanation_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_argument_has_1,L2,prac_sci_argument,has_progression_level,prog_prac_sci_argument_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_argument_has_2,L2,prac_sci_argument,has_progression_level,prog_prac_sci_argument_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_argument_L1_next,L2,prog_prac_sci_argument_L1,next_level,prog_prac_sci_argument_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_argument_has_3,L2,prac_sci_argument,has_progression_level,prog_prac_sci_argument_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_argument_L2_next,L2,prog_prac_sci_argument_L2,next_level,prog_prac_sci_argument_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_argument_has_4,L2,prac_sci_argument,has_progression_level,prog_prac_sci_argument_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_argument_L3_next,L2,prog_prac_sci_argument_L3,next_level,prog_prac_sci_argument_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_communication_has_1,L2,prac_sci_communication,has_progression_level,prog_prac_sci_communication_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_communication_has_2,L2,prac_sci_communication,has_progression_level,prog_prac_sci_communication_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_communication_L1_next,L2,prog_prac_sci_communication_L1,next_level,prog_prac_sci_communication_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_communication_has_3,L2,prac_sci_communication,has_progression_level,prog_prac_sci_communication_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_communication_L2_next,L2,prog_prac_sci_communication_L2,next_level,prog_prac_sci_communication_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_communication_has_4,L2,prac_sci_communication,has_progression_level,prog_prac_sci_communication_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_communication_L3_next,L2,prog_prac_sci_communication_L3,next_level,prog_prac_sci_communication_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_systems_has_1,L2,prac_sci_systems,has_progression_level,prog_prac_sci_systems_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_systems_has_2,L2,prac_sci_systems,has_progression_level,prog_prac_sci_systems_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_systems_L1_next,L2,prog_prac_sci_systems_L1,next_level,prog_prac_sci_systems_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_systems_has_3,L2,prac_sci_systems,has_progression_level,prog_prac_sci_systems_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_systems_L2_next,L2,prog_prac_sci_systems_L2,next_level,prog_prac_sci_systems_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_sci_systems_has_4,L2,prac_sci_systems,has_progression_level,prog_prac_sci_systems_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_sci_systems_L3_next,L2,prog_prac_sci_systems_L3,next_level,prog_prac_sci_systems_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_define_has_1,L2,prac_eng_define,has_progression_level,prog_prac_eng_define_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_define_has_2,L2,prac_eng_define,has_progression_level,prog_prac_eng_define_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_define_L1_next,L2,prog_prac_eng_define_L1,next_level,prog_prac_eng_define_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_define_has_3,L2,prac_eng_define,has_progression_level,prog_prac_eng_define_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_define_L2_next,L2,prog_prac_eng_define_L2,next_level,prog_prac_eng_define_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_define_has_4,L2,prac_eng_define,has_progression_level,prog_prac_eng_define_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_define_L3_next,L2,prog_prac_eng_define_L3,next_level,prog_prac_eng_define_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_criteria_has_1,L2,prac_eng_criteria,has_progression_level,prog_prac_eng_criteria_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_criteria_has_2,L2,prac_eng_criteria,has_progression_level,prog_prac_eng_criteria_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_criteria_L1_next,L2,prog_prac_eng_criteria_L1,next_level,prog_prac_eng_criteria_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_criteria_has_3,L2,prac_eng_criteria,has_progression_level,prog_prac_eng_criteria_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_criteria_L2_next,L2,prog_prac_eng_criteria_L2,next_level,prog_prac_eng_criteria_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_criteria_has_4,L2,prac_eng_criteria,has_progression_level,prog_prac_eng_criteria_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_criteria_L3_next,L2,prog_prac_eng_criteria_L3,next_level,prog_prac_eng_criteria_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_ideate_has_1,L2,prac_eng_ideate,has_progression_level,prog_prac_eng_ideate_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_ideate_has_2,L2,prac_eng_ideate,has_progression_level,prog_prac_eng_ideate_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_ideate_L1_next,L2,prog_prac_eng_ideate_L1,next_level,prog_prac_eng_ideate_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_ideate_has_3,L2,prac_eng_ideate,has_progression_level,prog_prac_eng_ideate_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_ideate_L2_next,L2,prog_prac_eng_ideate_L2,next_level,prog_prac_eng_ideate_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_ideate_has_4,L2,prac_eng_ideate,has_progression_level,prog_prac_eng_ideate_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_ideate_L3_next,L2,prog_prac_eng_ideate_L3,next_level,prog_prac_eng_ideate_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_modelproto_has_1,L2,prac_eng_modelproto,has_progression_level,prog_prac_eng_modelproto_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_modelproto_has_2,L2,prac_eng_modelproto,has_progression_level,prog_prac_eng_modelproto_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_modelproto_L1_next,L2,prog_prac_eng_modelproto_L1,next_level,prog_prac_eng_modelproto_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_modelproto_has_3,L2,prac_eng_modelproto,has_progression_level,prog_prac_eng_modelproto_L3,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_modelproto_L2_next,L2,prog_prac_eng_modelproto_L2,next_level,prog_prac_eng_modelproto_L3,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_modelproto_has_4,L2,prac_eng_modelproto,has_progression_level,prog_prac_eng_modelproto_L4,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_modelproto_L3_next,L2,prog_prac_eng_modelproto_L3,next_level,prog_prac_eng_modelproto_L4,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_test_has_1,L2,prac_eng_test,has_progression_level,prog_prac_eng_test_L1,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prac_eng_test_has_2,L2,prac_eng_test,has_progression_level,prog_prac_eng_test_L2,progression,erandi_progression_synthesis,expert_synthesis,needs_expert_review,0.72,Progresión de Erandi: útil para razonamiento y prototipo; no se presenta como progresión oficial del marco fuente.,src_nrc_framework,,"{""official_relation"":false}"
r_prog_prac_eng_test_L1_next,L2,prog_prac_eng_test_L1,next_level,prog_prac_eng_test_L2,progression,ordered_progression,expert_synthesis,needs_expert_review,0.85,Orden propuesto de sofisticación creciente; no implica secuencia rígida ni etiqueta permanente.,src_nrc_framework,,"{""official_relation"":false}"
